def,county,geotypv,geotype,COUNTYFI_1,strata,ind,ind_strt,metric,value,climReg
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Stanislaus,6099,CO,6099,Overall,poverty,poverty_Overall,UL95,17.2340426,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Sutter,6101,CO,6101,Overall,poverty,poverty_Overall,UL95,15.9680851,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tehama,6103,CO,6103,Overall,poverty,poverty_Overall,UL95,23.1595745,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Trinity,6105,CO,6105,Overall,poverty,poverty_Overall,UL95,18.6744681,North
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tulare,6107,CO,6107,Overall,poverty,poverty_Overall,UL95,23.8531915,Southern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Tuolumne,6109,CO,6109,Overall,poverty,poverty_Overall,UL95,13.8446809,North Sierra
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Ventura,6111,CO,6111,Overall,poverty,poverty_Overall,UL95,9.7957447,South Coast
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Yolo,6113,CO,6113,Overall,poverty,poverty_Overall,UL95,18.4106383,Northern Central Valley
"Overall, concentrated, and child (0 to 18 years of age) poverty rate",Yuba,6115,CO,6115,Overall,poverty,poverty_Overall,UL95,22.9787234,Northern Central Valley
Population living in sea level rise inundation areas,Alameda,6001,CO,6001,none,SLR,SLR_none,UL95,6.3800776,Bay Area
Population living in sea level rise inundation areas,Alpine,6003,CO,6003,none,SLR,SLR_none,UL95,NA,Southeast Sierra
Population living in sea level rise inundation areas,Amador,6005,CO,6005,none,SLR,SLR_none,UL95,NA,North Sierra
Population living in sea level rise inundation areas,Butte,6007,CO,6007,none,SLR,SLR_none,UL95,NA,Northern Central Valley
Population living in sea level rise inundation areas,Calaveras,6009,CO,6009,none,SLR,SLR_none,UL95,NA,North Sierra
Population living in sea level rise inundation areas,Colusa,6011,CO,6011,none,SLR,SLR_none,UL95,NA,Northern Central Valley
Population living in sea level rise inundation areas,Contra Costa,6013,CO,6013,none,SLR,SLR_none,UL95,0.8733603,Bay Area
Population living in sea level rise inundation areas,Del Norte,6015,CO,6015,none,SLR,SLR_none,UL95,11.2220538,North Coast
Population living in sea level rise inundation areas,El Dorado,6017,CO,6017,none,SLR,SLR_none,UL95,NA,North Sierra
Population living in sea level rise inundation areas,Fresno,6019,CO,6019,none,SLR,SLR_none,UL95,NA,Southern Central Valley
Population living in sea level rise inundation areas,Glenn,6021,CO,6021,none,SLR,SLR_none,UL95,NA,Northern Central Valley
Population living in sea level rise inundation areas,Humboldt,6023,CO,6023,none,SLR,SLR_none,UL95,6.0146885,North Coast
Population living in sea level rise inundation areas,Imperial,6025,CO,6025,none,SLR,SLR_none,UL95,NA,Desert
Population living in sea level rise inundation areas,Inyo,6027,CO,6027,none,SLR,SLR_none,UL95,NA,Southeast Sierra
Population living in sea level rise inundation areas,Kern,6029,CO,6029,none,SLR,SLR_none,UL95,NA,Southern Central Valley
Population living in sea level rise inundation areas,Kings,6031,CO,6031,none,SLR,SLR_none,UL95,NA,Southern Central Valley
Population living in sea level rise inundation areas,Lake,6033,CO,6033,none,SLR,SLR_none,UL95,NA,North Coast
Population living in sea level rise inundation areas,Lassen,6035,CO,6035,none,SLR,SLR_none,UL95,NA,North
Population living in sea level rise inundation areas,Los Angeles,6037,CO,6037,none,SLR,SLR_none,UL95,0.1746861,South Coast
Population living in sea level rise inundation areas,Madera,6039,CO,6039,none,SLR,SLR_none,UL95,NA,Northern Central Valley
Population living in sea level rise inundation areas,Marin,6041,CO,6041,none,SLR,SLR_none,UL95,17.1078166,Bay Area
Population living in sea level rise inundation areas,Mariposa,6043,CO,6043,none,SLR,SLR_none,UL95,NA,North Sierra
Population living in sea level rise inundation areas,Mendocino,6045,CO,6045,none,SLR,SLR_none,UL95,0.6109215,North Coast
Population living in sea level rise inundation areas,Merced,6047,CO,6047,none,SLR,SLR_none,UL95,NA,Northern Central Valley
Population living in sea level rise inundation areas,Modoc,6049,CO,6049,none,SLR,SLR_none,UL95,NA,North
Population living in sea level rise inundation areas,Mono,6051,CO,6051,none,SLR,SLR_none,UL95,NA,Southeast Sierra
Population living in sea level rise inundation areas,Monterey,6053,CO,6053,none,SLR,SLR_none,UL95,3.3204464,Central Coast
Population living in sea level rise inundation areas,Napa,6055,CO,6055,none,SLR,SLR_none,UL95,1.5143334,Bay Area
Population living in sea level rise inundation areas,Nevada,6057,CO,6057,none,SLR,SLR_none,UL95,NA,North Sierra
Population living in sea level rise inundation areas,Orange,6059,CO,6059,none,SLR,SLR_none,UL95,3.5940214,South Coast
Population living in sea level rise inundation areas,Placer,6061,CO,6061,none,SLR,SLR_none,UL95,NA,North Sierra
Population living in sea level rise inundation areas,Plumas,6063,CO,6063,none,SLR,SLR_none,UL95,NA,North Sierra
Population living in sea level rise inundation areas,Riverside,6065,CO,6065,none,SLR,SLR_none,UL95,NA,Desert
Population living in sea level rise inundation areas,Sacramento,6067,CO,6067,none,SLR,SLR_none,UL95,NA,Northern Central Valley
Population living in sea level rise inundation areas,San Benito,6069,CO,6069,none,SLR,SLR_none,UL95,NA,Central Coast
Population living in sea level rise inundation areas,San Bernardino,6071,CO,6071,none,SLR,SLR_none,UL95,NA,Desert
Population living in sea level rise inundation areas,San Diego,6073,CO,6073,none,SLR,SLR_none,UL95,0.2657555,South Coast
Population living in sea level rise inundation areas,San Francisco,6075,CO,6075,none,SLR,SLR_none,UL95,3.1563881,Bay Area
Population living in sea level rise inundation areas,San Joaquin,6077,CO,6077,none,SLR,SLR_none,UL95,NA,Northern Central Valley
Population living in sea level rise inundation areas,San Luis Obispo,6079,CO,6079,none,SLR,SLR_none,UL95,0.515912,Central Coast
Population living in sea level rise inundation areas,San Mateo,6081,CO,6081,none,SLR,SLR_none,UL95,17.4082117,Bay Area
Population living in sea level rise inundation areas,Santa Barbara,6083,CO,6083,none,SLR,SLR_none,UL95,1.1170431,Central Coast
Population living in sea level rise inundation areas,Santa Clara,6085,CO,6085,none,SLR,SLR_none,UL95,2.2317654,Bay Area
Population living in sea level rise inundation areas,Santa Cruz,6087,CO,6087,none,SLR,SLR_none,UL95,6.525666,Central Coast
Population living in sea level rise inundation areas,Shasta,6089,CO,6089,none,SLR,SLR_none,UL95,NA,North
Population living in sea level rise inundation areas,Sierra,6091,CO,6091,none,SLR,SLR_none,UL95,NA,North Sierra
Population living in sea level rise inundation areas,Siskiyou,6093,CO,6093,none,SLR,SLR_none,UL95,NA,North
Population living in sea level rise inundation areas,Solano,6095,CO,6095,none,SLR,SLR_none,UL95,4.0845466,Bay Area
Population living in sea level rise inundation areas,Sonoma,6097,CO,6097,none,SLR,SLR_none,UL95,0.4873494,Bay Area
Population living in sea level rise inundation areas,Stanislaus,6099,CO,6099,none,SLR,SLR_none,UL95,NA,Northern Central Valley
Population living in sea level rise inundation areas,Sutter,6101,CO,6101,none,SLR,SLR_none,UL95,NA,Northern Central Valley
Population living in sea level rise inundation areas,Tehama,6103,CO,6103,none,SLR,SLR_none,UL95,NA,Northern Central Valley
Population living in sea level rise inundation areas,Trinity,6105,CO,6105,none,SLR,SLR_none,UL95,NA,North
Population living in sea level rise inundation areas,Tulare,6107,CO,6107,none,SLR,SLR_none,UL95,NA,Southern Central Valley
Population living in sea level rise inundation areas,Tuolumne,6109,CO,6109,none,SLR,SLR_none,UL95,NA,North Sierra
Population living in sea level rise inundation areas,Ventura,6111,CO,6111,none,SLR,SLR_none,UL95,1.6647871,South Coast
Population living in sea level rise inundation areas,Yolo,6113,CO,6113,none,SLR,SLR_none,UL95,NA,Northern Central Valley
Population living in sea level rise inundation areas,Yuba,6115,CO,6115,none,SLR,SLR_none,UL95,NA,Northern Central Valley
Percent of households with no vehicle ownership,Alameda,6001,CO,6001,none,vehicles,vehicles_none,UL95,10.55744681,Bay Area
Percent of households with no vehicle ownership,Alpine,6003,CO,6003,none,vehicles,vehicles_none,UL95,4.20212766,Southeast Sierra
Percent of households with no vehicle ownership,Amador,6005,CO,6005,none,vehicles,vehicles_none,UL95,5.191489362,North Sierra
Percent of households with no vehicle ownership,Butte,6007,CO,6007,none,vehicles,vehicles_none,UL95,7.814893617,Northern Central Valley
Percent of households with no vehicle ownership,Calaveras,6009,CO,6009,none,vehicles,vehicles_none,UL95,4.691489362,North Sierra
Percent of households with no vehicle ownership,Colusa,6011,CO,6011,none,vehicles,vehicles_none,UL95,8.944680851,Northern Central Valley
Percent of households with no vehicle ownership,Contra Costa,6013,CO,6013,none,vehicles,vehicles_none,UL95,5.857446809,Bay Area
Percent of households with no vehicle ownership,Del Norte,6015,CO,6015,none,vehicles,vehicles_none,UL95,10.00212766,North Coast
Percent of households with no vehicle ownership,El Dorado,6017,CO,6017,none,vehicles,vehicles_none,UL95,3.776595745,North Sierra
Percent of households with no vehicle ownership,Fresno,6019,CO,6019,none,vehicles,vehicles_none,UL95,9.476595745,Southern Central Valley
Percent of households with no vehicle ownership,Glenn,6021,CO,6021,none,vehicles,vehicles_none,UL95,7.825531915,Northern Central Valley
Percent of households with no vehicle ownership,Humboldt,6023,CO,6023,none,vehicles,vehicles_none,UL95,7.114893617,North Coast
Percent of households with no vehicle ownership,Imperial,6025,CO,6025,none,vehicles,vehicles_none,UL95,11.25319149,Desert
Percent of households with no vehicle ownership,Inyo,6027,CO,6027,none,vehicles,vehicles_none,UL95,9.244680851,Southeast Sierra
Percent of households with no vehicle ownership,Kern,6029,CO,6029,none,vehicles,vehicles_none,UL95,7.757446809,Southern Central Valley
Percent of households with no vehicle ownership,Kings,6031,CO,6031,none,vehicles,vehicles_none,UL95,7.572340426,Southern Central Valley
Percent of households with no vehicle ownership,Lake,6033,CO,6033,none,vehicles,vehicles_none,UL95,7.729787234,North Coast
Percent of households with no vehicle ownership,Lassen,6035,CO,6035,none,vehicles,vehicles_none,UL95,8.921276596,North
Percent of households with no vehicle ownership,Los Angeles,6037,CO,6037,none,vehicles,vehicles_none,UL95,9.619148936,South Coast
Percent of households with no vehicle ownership,Madera,6039,CO,6039,none,vehicles,vehicles_none,UL95,6.553191489,Northern Central Valley
Percent of households with no vehicle ownership,Marin,6041,CO,6041,none,vehicles,vehicles_none,UL95,5.695744681,Bay Area
Percent of households with no vehicle ownership,Mariposa,6043,CO,6043,none,vehicles,vehicles_none,UL95,6.544680851,North Sierra
Percent of households with no vehicle ownership,Mendocino,6045,CO,6045,none,vehicles,vehicles_none,UL95,7.591489362,North Coast
Percent of households with no vehicle ownership,Merced,6047,CO,6047,none,vehicles,vehicles_none,UL95,8.734042553,Northern Central Valley
Percent of households with no vehicle ownership,Modoc,6049,CO,6049,none,vehicles,vehicles_none,UL95,11.17446809,North
Percent of households with no vehicle ownership,Mono,6051,CO,6051,none,vehicles,vehicles_none,UL95,9.093617021,Southeast Sierra
Percent of households with no vehicle ownership,Monterey,6053,CO,6053,none,vehicles,vehicles_none,UL95,7.114893617,Central Coast
Percent of households with no vehicle ownership,Napa,6055,CO,6055,none,vehicles,vehicles_none,UL95,6.114893617,Bay Area
Percent of households with no vehicle ownership,Nevada,6057,CO,6057,none,vehicles,vehicles_none,UL95,4.734042553,North Sierra
Percent of households with no vehicle ownership,Orange,6059,CO,6059,none,vehicles,vehicles_none,UL95,4.819148936,South Coast
Percent of households with no vehicle ownership,Placer,6061,CO,6061,none,vehicles,vehicles_none,UL95,4.276595745,North Sierra
Percent of households with no vehicle ownership,Plumas,6063,CO,6063,none,vehicles,vehicles_none,UL95,6.682978723,North Sierra
Percent of households with no vehicle ownership,Riverside,6065,CO,6065,none,vehicles,vehicles_none,UL95,4.838297872,Desert
Percent of households with no vehicle ownership,Sacramento,6067,CO,6067,none,vehicles,vehicles_none,UL95,7.438297872,Northern Central Valley
Percent of households with no vehicle ownership,San Benito,6069,CO,6069,none,vehicles,vehicles_none,UL95,6.229787234,Central Coast
Percent of households with no vehicle ownership,San Bernardino,6071,CO,6071,none,vehicles,vehicles_none,UL95,5.338297872,Desert
Percent of households with no vehicle ownership,San Diego,6073,CO,6073,none,vehicles,vehicles_none,UL95,6.219148936,South Coast
Percent of households with no vehicle ownership,San Francisco,6075,CO,6075,none,vehicles,vehicles_none,UL95,30.29574468,Bay Area
Percent of households with no vehicle ownership,San Joaquin,6077,CO,6077,none,vehicles,vehicles_none,UL95,6.657446809,Northern Central Valley
Percent of households with no vehicle ownership,San Luis Obispo,6079,CO,6079,none,vehicles,vehicles_none,UL95,4.995744681,Central Coast
Percent of households with no vehicle ownership,San Mateo,6081,CO,6081,none,vehicles,vehicles_none,UL95,5.957446809,Bay Area
Percent of households with no vehicle ownership,Santa Barbara,6083,CO,6083,none,vehicles,vehicles_none,UL95,7.195744681,Central Coast
Percent of households with no vehicle ownership,Santa Clara,6085,CO,6085,none,vehicles,vehicles_none,UL95,5.438297872,Bay Area
Percent of households with no vehicle ownership,Santa Cruz,6087,CO,6087,none,vehicles,vehicles_none,UL95,6.095744681,Central Coast
Percent of households with no vehicle ownership,Shasta,6089,CO,6089,none,vehicles,vehicles_none,UL95,7.834042553,North
Percent of households with no vehicle ownership,Sierra,6091,CO,6091,none,vehicles,vehicles_none,UL95,8.812765957,North Sierra
Percent of households with no vehicle ownership,Siskiyou,6093,CO,6093,none,vehicles,vehicles_none,UL95,8.94893617,North
Percent of households with no vehicle ownership,Solano,6095,CO,6095,none,vehicles,vehicles_none,UL95,5.576595745,Bay Area
Percent of households with no vehicle ownership,Sonoma,6097,CO,6097,none,vehicles,vehicles_none,UL95,5.776595745,Bay Area
Percent of households with no vehicle ownership,Stanislaus,6099,CO,6099,none,vehicles,vehicles_none,UL95,7.176595745,Northern Central Valley
Percent of households with no vehicle ownership,Sutter,6101,CO,6101,none,vehicles,vehicles_none,UL95,7.272340426,Northern Central Valley
Percent of households with no vehicle ownership,Tehama,6103,CO,6103,none,vehicles,vehicles_none,UL95,7.091489362,Northern Central Valley
Percent of households with no vehicle ownership,Trinity,6105,CO,6105,none,vehicles,vehicles_none,UL95,3.668085106,North
Percent of households with no vehicle ownership,Tulare,6107,CO,6107,none,vehicles,vehicles_none,UL95,7.795744681,Southern Central Valley
Percent of households with no vehicle ownership,Tuolumne,6109,CO,6109,none,vehicles,vehicles_none,UL95,6.072340426,North Sierra
Percent of households with no vehicle ownership,Ventura,6111,CO,6111,none,vehicles,vehicles_none,UL95,4.338297872,South Coast
Percent of households with no vehicle ownership,Yolo,6113,CO,6113,none,vehicles,vehicles_none,UL95,7.934042553,Northern Central Valley
Percent of households with no vehicle ownership,Yuba,6115,CO,6115,none,vehicles,vehicles_none,UL95,6.272340426,Northern Central Valley
Percent of population currently living in very high wildfire risk areas,Alameda,6001,CO,6001,none,wildfire,wildfire_none,UL95,4.4465329,Bay Area
Percent of population currently living in very high wildfire risk areas,Alpine,6003,CO,6003,none,wildfire,wildfire_none,UL95,22.9433986,Southeast Sierra
Percent of population currently living in very high wildfire risk areas,Amador,6005,CO,6005,none,wildfire,wildfire_none,UL95,27.0203818,North Sierra
Percent of population currently living in very high wildfire risk areas,Butte,6007,CO,6007,none,wildfire,wildfire_none,UL95,19.9519114,Northern Central Valley
Percent of population currently living in very high wildfire risk areas,Calaveras,6009,CO,6009,none,wildfire,wildfire_none,UL95,38.9527022,North Sierra
Percent of population currently living in very high wildfire risk areas,Colusa,6011,CO,6011,none,wildfire,wildfire_none,UL95,0.2831248,Northern Central Valley
Percent of population currently living in very high wildfire risk areas,Contra Costa,6013,CO,6013,none,wildfire,wildfire_none,UL95,3.6320921,Bay Area
Percent of population currently living in very high wildfire risk areas,Del Norte,6015,CO,6015,none,wildfire,wildfire_none,UL95,5.7621352,North Coast
