"def","county","geotypv","geotype","COUNTYFI_1","strata","ind","ind_strt","metric","value","climReg"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Lassen",6035,"CO","06035","2006-2010","education","education_2006-2010","numratr",854670.64,"North"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Los Angeles",6037,"CO","06037","2006-2010","education","education_2006-2010","numratr",854670.64,"South Coast"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Madera",6039,"CO","06039","2006-2010","education","education_2006-2010","numratr",854670.64,"Northern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Marin",6041,"CO","06041","2006-2010","education","education_2006-2010","numratr",854670.64,"Bay Area"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Mariposa",6043,"CO","06043","2006-2010","education","education_2006-2010","numratr",854670.64,"North Sierra"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Mendocino",6045,"CO","06045","2006-2010","education","education_2006-2010","numratr",854670.64,"North Coast"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Merced",6047,"CO","06047","2006-2010","education","education_2006-2010","numratr",854670.64,"Northern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Modoc",6049,"CO","06049","2006-2010","education","education_2006-2010","numratr",854670.64,"North"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Mono",6051,"CO","06051","2006-2010","education","education_2006-2010","numratr",854670.64,"Southeast Sierra"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Monterey",6053,"CO","06053","2006-2010","education","education_2006-2010","numratr",854670.64,"Central Coast"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Napa",6055,"CO","06055","2006-2010","education","education_2006-2010","numratr",854670.64,"Bay Area"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Nevada",6057,"CO","06057","2006-2010","education","education_2006-2010","numratr",854670.64,"North Sierra"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Orange",6059,"CO","06059","2006-2010","education","education_2006-2010","numratr",854670.64,"South Coast"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Placer",6061,"CO","06061","2006-2010","education","education_2006-2010","numratr",854670.64,"North Sierra"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Plumas",6063,"CO","06063","2006-2010","education","education_2006-2010","numratr",854670.64,"North Sierra"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Riverside",6065,"CO","06065","2006-2010","education","education_2006-2010","numratr",854670.64,"Desert"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Sacramento",6067,"CO","06067","2006-2010","education","education_2006-2010","numratr",854670.64,"Northern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","San Benito",6069,"CO","06069","2006-2010","education","education_2006-2010","numratr",854670.64,"Central Coast"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","San Bernardino",6071,"CO","06071","2006-2010","education","education_2006-2010","numratr",854670.64,"Desert"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","San Diego",6073,"CO","06073","2006-2010","education","education_2006-2010","numratr",854670.64,"South Coast"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","San Francisco",6075,"CO","06075","2006-2010","education","education_2006-2010","numratr",854670.64,"Bay Area"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","San Joaquin",6077,"CO","06077","2006-2010","education","education_2006-2010","numratr",854670.64,"Northern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","San Luis Obispo",6079,"CO","06079","2006-2010","education","education_2006-2010","numratr",854670.64,"Central Coast"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","San Mateo",6081,"CO","06081","2006-2010","education","education_2006-2010","numratr",854670.64,"Bay Area"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Santa Barbara",6083,"CO","06083","2006-2010","education","education_2006-2010","numratr",854670.64,"Central Coast"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Santa Clara",6085,"CO","06085","2006-2010","education","education_2006-2010","numratr",854670.64,"Bay Area"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Santa Cruz",6087,"CO","06087","2006-2010","education","education_2006-2010","numratr",854670.64,"Central Coast"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Shasta",6089,"CO","06089","2006-2010","education","education_2006-2010","numratr",854670.64,"North"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Sierra",6091,"CO","06091","2006-2010","education","education_2006-2010","numratr",854670.64,"North Sierra"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Siskiyou",6093,"CO","06093","2006-2010","education","education_2006-2010","numratr",854670.64,"North"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Solano",6095,"CO","06095","2006-2010","education","education_2006-2010","numratr",854670.64,"Bay Area"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Sonoma",6097,"CO","06097","2006-2010","education","education_2006-2010","numratr",854670.64,"Bay Area"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Stanislaus",6099,"CO","06099","2006-2010","education","education_2006-2010","numratr",854670.64,"Northern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Sutter",6101,"CO","06101","2006-2010","education","education_2006-2010","numratr",854670.64,"Northern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Tehama",6103,"CO","06103","2006-2010","education","education_2006-2010","numratr",854670.64,"Northern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Trinity",6105,"CO","06105","2006-2010","education","education_2006-2010","numratr",854670.64,"North"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Tulare",6107,"CO","06107","2006-2010","education","education_2006-2010","numratr",854670.64,"Southern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Tuolumne",6109,"CO","06109","2006-2010","education","education_2006-2010","numratr",854670.64,"North Sierra"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Ventura",6111,"CO","06111","2006-2010","education","education_2006-2010","numratr",854670.64,"South Coast"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Yolo",6113,"CO","06113","2006-2010","education","education_2006-2010","numratr",854670.64,"Northern Central Valley"
"High School or Greater Educational Attainment in the Population Aged 25 Years and Older","Yuba",6115,"CO","06115","2006-2010","education","education_2006-2010","numratr",854670.64,"Northern Central Valley"
"Percent of population aged 65 years or older","Alameda",6001,"CO","06001","none","elderly","elderly_none","numratr",167746,"Bay Area"
"Percent of population aged 65 years or older","Alpine",6003,"CO","06003","none","elderly","elderly_none","numratr",167746,"Southeast Sierra"
"Percent of population aged 65 years or older","Amador",6005,"CO","06005","none","elderly","elderly_none","numratr",167746,"North Sierra"
"Percent of population aged 65 years or older","Butte",6007,"CO","06007","none","elderly","elderly_none","numratr",167746,"Northern Central Valley"
"Percent of population aged 65 years or older","Calaveras",6009,"CO","06009","none","elderly","elderly_none","numratr",167746,"North Sierra"
"Percent of population aged 65 years or older","Colusa",6011,"CO","06011","none","elderly","elderly_none","numratr",167746,"Northern Central Valley"
"Percent of population aged 65 years or older","Contra Costa",6013,"CO","06013","none","elderly","elderly_none","numratr",167746,"Bay Area"
